employee_id,full_name,department,designation,employment_type,shift_type,work_mode,date,clock_in_time,clock_out_time,total_work_hours,tasks_completed,productivity_score,absent,overtime_hours,leave_type,late_login,early_logout,project_deadlines_missed,burnout_risk_score,manager_id,location,salary_band,performance_rating,years_with_company,reason_for_leave
EMP1373,Employee 373,Customer Support,Support Specialist,Contractor,Rotational,Office,2025-02-11,,,,,,True,,Paid Leave,,,,,MGR695,London,Medium,3.91,4.5,
EMP1862,Employee 862,HR,HR Manager,Part-time,Night,Hybrid,2025-02-16,20:17:00,04:17:00,8.0,13.0,77.06,False,1.5,,False,False,1.0,12.19,MGR671,Bangalore,Medium,4.86,3.3,
EMP1612,Employee 612,Customer Support,Support Specialist,Contractor,Night,Hybrid,2025-02-05,22:46:00,06:46:00,8.0,8.0,85.74,False,0.0,,True,True,2.0,13.02,MGR689,Bangalore,High,4.77,5.5,
EMP1522,Employee 522,Finance,Financial Analyst,Full-time,Night,Office,2025-02-26,20:55:00,04:55:00,8.0,14.0,89.08,False,0.0,,False,True,1.0,13.15,MGR676,London,Low,4.01,7.8,
EMP1025,Employee 025,Engineering,Software Engineer,Contractor,Night,Office,2025-02-04,20:56:00,04:56:00,8.0,10.0,86.95,False,0.0,,True,False,0.0,11.47,MGR307,Bangalore,Low,4.0,6.5,
EMP1667,Employee 667,Engineering,DevOps Engineer,Contractor,Night,Work From Home,2025-02-16,20:30:00,04:30:00,8.0,7.0,80.76,False,0.0,,True,False,2.0,8.89,MGR201,New York,Medium,4.82,1.3,
EMP1641,Employee 641,Customer Support,Support Manager,Full-time,Night,Office,2025-02-15,,,,,,True,,Paid Leave,,,,,MGR425,Bangalore,High,4.69,2.8,Flu
EMP1139,Employee 139,Engineering,DevOps Engineer,Contractor,Rotational,Work From Home,2025-02-25,22:10:00,06:10:00,8.0,8.0,76.35,False,0.0,,True,False,0.0,12.86,MGR276,New York,Medium,3.6,9.1,
EMP1629,Employee 629,Customer Support,Support Manager,Part-time,Day,Work From Home,2025-02-08,09:59:00,17:59:00,8.0,7.0,78.78,False,0.5,,True,True,0.0,13.43,MGR269,New York,Medium,4.2,7.7,
EMP1472,Employee 472,Sales,Sales Manager,Full-time,Rotational,Hybrid,2025-02-19,21:37:00,05:37:00,8.0,14.0,85.29,False,0.0,,False,False,1.0,11.8,MGR590,Bangalore,Low,4.45,3.7,
EMP1516,Employee 516,Finance,Financial Analyst,Full-time,Night,Work From Home,2025-02-04,21:11:00,05:11:00,8.0,13.0,70.63,False,0.0,,True,False,1.0,11.94,MGR488,London,Low,3.76,6.7,
EMP1558,Employee 558,HR,HR Manager,Contractor,Night,Hybrid,2025-02-09,22:53:00,06:53:00,8.0,8.0,86.4,False,0.5,,True,False,0.0,10.96,MGR584,Bangalore,Low,3.99,5.4,
EMP1729,Employee 729,Finance,Financial Analyst,Part-time,Night,Work From Home,2025-02-28,21:09:00,05:09:00,8.0,6.0,85.06,False,0.0,,False,True,1.0,10.87,MGR659,New York,Low,4.86,8.8,
EMP1026,Employee 026,Customer Support,Support Specialist,Contractor,Night,Work From Home,2025-02-11,20:06:00,04:06:00,8.0,6.0,74.61,False,0.0,,True,True,0.0,10.9,MGR428,Bangalore,Medium,3.63,1.7,
EMP1352,Employee 352,Finance,Financial Analyst,Full-time,Night,Office,2025-02-25,22:15:00,06:15:00,8.0,9.0,89.88,False,0.0,,False,False,0.0,11.38,MGR544,New York,High,3.99,7.6,
EMP1834,Employee 834,Sales,Sales Manager,Contractor,Rotational,Office,2025-02-07,20:05:00,04:05:00,8.0,6.0,75.94,False,0.0,,True,False,0.0,11.44,MGR678,London,Medium,4.42,2.2,
EMP1512,Employee 512,Customer Support,Support Manager,Contractor,Night,Office,2025-02-16,,,,,,True,,Unpaid Leave,,,,,MGR422,London,Medium,3.64,4.0,Personal
EMP1262,Employee 262,Sales,Sales Executive,Part-time,Night,Work From Home,2025-02-10,20:06:00,04:06:00,8.0,9.0,93.77,False,0.0,,False,False,2.0,14.38,MGR399,Bangalore,High,4.31,2.9,
EMP1691,Employee 691,Consulting,Consultant,Contractor,Night,Office,2025-02-03,99:99:99,05:26:00,8.0,14.0,75.92,False,0.0,,True,False,0.0,11.13,MGR557,Bangalore,Medium,3.81,7.3,
EMP1714,Employee 714,Finance,Financial Analyst,Contractor,Night,Hybrid,2025-02-15,20:25:00,04:25:00,8.0,15.0,93.71,False,0.0,,True,True,1.0,11.38,MGR421,Sydney,Low,3.93,5.7,
EMP1602,Employee 602,Engineering,Software Engineer,Contractor,Rotational,Office,2025-02-24,22:12:00,06:12:00,8.0,13.0,89.33,False,0.0,,True,True,1.0,13.65,MGR443,Bangalore,Low,4.25,7.6,
EMP1332,Employee 332,Finance,Financial Analyst,Full-time,Night,Office,2025-02-21,21:37:00,05:37:00,8.0,12.0,77.63,False,0.0,,False,False,0.0,12.1,MGR287,London,High,3.53,2.0,
EMP1299,Employee 299,Finance,Accountant,Contractor,Day,Work From Home,2025-02-18,10:05:00,18:05:00,8.0,6.0,86.7,False,1.5,,True,True,2.0,13.15,MGR501,Sydney,Medium,3.9,2.8,
EMP1141,Employee 141,Consulting,Consultant,Part-time,Day,Work From Home,2025-02-01,09:51:00,17:51:00,8.0,5.0,86.34,False,0.0,,True,True,0.0,14.09,MGR530,Sydney,High,3.66,4.3,
EMP1671,Employee 671,Consulting,Senior Consultant,Part-time,Day,Work From Home,2025-02-04,08:45:00,16:45:00,8.0,6.0,78.06,False,0.0,,False,False,0.0,9.51,MGR470,Bangalore,Medium,3.91,8.2,
EMP1621,Employee 621,HR,HR Manager,Contractor,Day,Work From Home,2025-02-13,10:29:00,18:29:00,8.0,6.0,83.52,False,0.0,,True,True,1.0,9.33,MGR507,Bangalore,Low,5.0,2.4,
EMP1147,Employee 147,HR,HR Executive,Contractor,Night,Work From Home,2025-02-04,22:42:00,06:42:00,8.0,12.0,83.15,False,0.0,,False,False,1.0,11.47,MGR273,New York,Low,3.82,6.9,
EMP1656,Employee 656,Engineering,QA Analyst,Contractor,Day,Hybrid,2025-02-24,08:18:00,16:18:00,8.0,12.0,82.27,False,0.0,,True,False,1.0,9.48,MGR544,New York,Low,4.68,2.2,
EMP1490,Employee 490,HR,HR Executive,Part-time,Night,Office,2025-02-17,,,,,,True,,Sick Leave,,,,,MGR315,Bangalore,Medium,3.59,3.2,
EMP1087,Employee 087,Finance,Financial Analyst,Part-time,Day,Hybrid,2025-02-12,09:44:00,17:44:00,8.0,11.0,80.13,False,0.0,,True,True,0.0,13.17,MGR553,New York,High,4.37,3.0,
EMP1688,Employee 688,Finance,Accountant,Contractor,Night,Office,2025-02-14,20:40:00,04:40:00,8.0,12.0,87.24,False,1.5,,False,True,0.0,8.32,MGR257,New York,Medium,3.53,6.3,
EMP1322,Employee 322,Engineering,DevOps Engineer,Contractor,Day,Work From Home,2025-02-21,09:53:00,17:53:00,8.0,9.0,72.66,False,0.0,,True,False,2.0,11.07,MGR374,New York,Medium,4.73,7.5,
EMP1042,Employee 042,Finance,Financial Analyst,Contractor,Rotational,Work From Home,2025-02-11,20:45:00,04:45:00,8.0,15.0,88.0,False,0.5,,True,True,2.0,9.66,MGR305,Sydney,Medium,3.93,9.6,
EMP1031,Employee 031,Finance,Financial Analyst,Full-time,Day,Hybrid,2025-02-26,08:24:00,16:24:00,8.0,13.0,91.58,False,0.5,,True,False,1.0,13.74,MGR505,London,Medium,4.93,2.2,
EMP1283,Employee 283,Finance,Financial Analyst,Full-time,Rotational,Hybrid,2025-02-08,20:36:00,04:36:00,8.0,5.0,74.17,False,0.0,,False,True,0.0,9.4,MGR294,Sydney,Low,4.34,6.5,
EMP1216,Employee 216,Engineering,QA Analyst,Full-time,Day,Hybrid,2025-02-09,,,,,,True,,Paid Leave,,,,,MGR674,Bangalore,Low,4.83,8.2,
EMP1333,Employee 333,Sales,Sales Manager,Full-time,Night,Work From Home,2025-02-18,21:45:00,05:45:00,8.0,9.0,71.94,False,0.0,,False,True,2.0,12.55,MGR663,New York,High,4.07,4.5,
EMP1077,Employee 077,Customer Support,Support Specialist,Part-time,Rotational,Office,2025-02-04,20:27:00,04:27:00,8.0,12.0,82.91,False,0.0,,True,False,2.0,12.8,MGR678,New York,Low,4.41,6.7,
EMP1635,Employee 635,Engineering,Software Engineer,Part-time,Night,Work From Home,2025-02-23,20:35:00,04:35:00,8.0,15.0,77.62,False,0.0,,True,False,2.0,8.43,MGR493,Bangalore,Medium,4.59,3.0,
EMP1799,Employee 799,Customer Support,Support Specialist,Contractor,Night,Hybrid,2025-02-23,21:41:00,05:41:00,8.0,9.0,72.59,False,0.5,,False,True,1.0,10.48,MGR605,New York,Low,3.66,7.5,
EMP1112,Employee 112,Consulting,Consultant,Part-time,Night,Office,2025-02-05,21:31:00,05:31:00,8.0,5.0,76.59,False,0.0,,True,False,0.0,14.86,MGR274,Bangalore,Low,4.0,4.9,
EMP1432,Employee 432,Engineering,QA Analyst,Contractor,Day,Hybrid,2025-02-18,09:45:00,17:45:00,8.0,8.0,87.91,False,0.0,,True,False,1.0,9.24,MGR374,Sydney,Medium,3.57,7.2,
EMP1465,Employee 465,Sales,Sales Manager,Part-time,Night,Work From Home,2025-02-21,22:05:00,06:05:00,8.0,11.0,72.61,False,0.0,,False,False,1.0,9.4,MGR535,New York,High,3.81,3.4,
EMP1172,Employee 172,Consulting,Consultant,Full-time,Night,Work From Home,2025-02-15,20:50:00,04:50:00,8.0,14.0,83.57,False,0.5,,False,True,1.0,12.94,MGR473,New York,High,4.46,7.8,
EMP1778,Employee 778,Consulting,Consultant,Contractor,Rotational,Work From Home,2025-02-03,20:12:00,04:12:00,8.0,5.0,86.95,False,0.0,,True,True,0.0,13.31,MGR535,London,High,4.75,4.6,
EMP1756,Employee 756,Engineering,Software Engineer,Full-time,Day,Hybrid,2025-02-03,08:38:00,16:38:00,8.0,5.0,80.69,False,0.0,,False,False,2.0,9.02,MGR597,Bangalore,Low,4.53,4.8,
EMP1498,Employee 498,Consulting,Senior Consultant,Contractor,Day,Work From Home,2025-02-16,10:44:00,18:44:00,8.0,7.0,73.61,False,0.0,,False,True,2.0,9.4,MGR252,Bangalore,High,3.58,6.4,
EMP1010,Employee 010,Customer Support,Support Manager,Part-time,Rotational,Hybrid,2025-02-21,,,,,,True,,Unpaid Leave,,,,,MGR321,Sydney,Medium,3.53,7.7,Family Emergency
EMP1126,Employee 126,Customer Support,Support Manager,Full-time,Day,Work From Home,2025-02-13,09:54:00,17:54:00,8.0,7.0,70.76,False,0.5,,True,True,1.0,14.1,MGR613,New York,High,4.74,2.1,
EMP1504,Employee 504,Consulting,Consultant,Full-time,Rotational,Work From Home,2025-02-26,,,,,,True,,Unpaid Leave,,,,,MGR466,Bangalore,Medium,4.14,3.1,
EMP1984,Employee 984,Finance,Financial Analyst,Full-time,Night,Office,2025-02-16,22:47:00,06:47:00,8.0,10.0,91.77,False,1.5,,False,True,2.0,13.64,MGR555,New York,Medium,3.76,5.3,
EMP1201,Employee 201,HR,HR Manager,Contractor,Rotational,Office,2025-02-08,20:45:00,04:45:00,8.0,8.0,77.51,False,0.0,,True,False,1.0,13.81,MGR393,New York,Low,4.5,7.5,
EMP1606,Employee 606,Engineering,Software Engineer,Part-time,Night,Office,2025-02-19,20:40:00,04:40:00,8.0,10.0,88.75,False,0.0,,True,True,1.0,10.36,MGR443,Bangalore,Medium,4.58,7.0,
EMP1694,Employee 694,Engineering,QA Analyst,Part-time,Rotational,Work From Home,2025-02-19,22:08:00,06:08:00,8.0,11.0,83.28,False,0.5,,False,False,1.0,11.12,MGR575,New York,Low,3.94,4.7,
EMP1008,Employee 008,Customer Support,Support Manager,Full-time,Night,Work From Home,2025-02-11,21:14:00,05:14:00,8.0,10.0,92.92,False,0.0,,False,True,0.0,14.93,MGR658,Bangalore,High,4.62,1.6,
EMP1205,Employee 205,Sales,Sales Manager,Part-time,Day,Office,2025-02-15,09:52:00,17:52:00,8.0,14.0,88.07,False,0.5,,True,True,2.0,14.77,MGR533,Bangalore,High,4.44,3.4,
EMP1452,Employee 452,HR,HR Manager,Contractor,Day,Hybrid,2025-02-16,09:00:00,17:00:00,8.0,5.0,91.13,False,0.0,,True,False,0.0,14.52,MGR313,New York,High,4.67,2.1,
EMP1421,Employee 421,Sales,Sales Executive,Contractor,Rotational,Hybrid,2025-02-04,22:47:00,06:47:00,8.0,5.0,78.54,False,1.5,,True,False,1.0,9.32,MGR317,Bangalore,Low,3.61,2.3,
EMP1302,Employee 302,HR,HR Executive,Full-time,Rotational,Office,2025-02-15,22:53:00,06:53:00,8.0,15.0,83.71,False,0.5,,True,False,2.0,14.96,MGR308,New York,High,4.22,9.4,
EMP1326,INVALID_NAME,HR,HR Manager,Part-time,Rotational,Work From Home,2025-02-23,99:99:99,04:26:00,8.0,5.0,74.86,False,0.0,,True,False,0.0,8.47,MGR222,Sydney,Low,4.6,3.5,
EMP1904,Employee 904,HR,HR Manager,Part-time,Night,Office,2025-02-27,22:39:00,06:39:00,8.0,10.0,90.95,False,0.0,,False,True,2.0,13.63,MGR673,London,Medium,3.99,4.4,
EMP1951,Employee 951,Consulting,Consultant,Full-time,Rotational,Office,2025-02-19,21:17:00,05:17:00,8.0,14.0,71.08,False,0.0,,True,True,0.0,9.2,MGR510,Sydney,Low,3.79,5.5,
EMP1438,Employee 438,Finance,Financial Analyst,Part-time,Rotational,Hybrid,2025-02-21,,,,,,True,,Sick Leave,,,,,MGR645,London,High,3.86,3.3,Flu
EMP1845,Employee 845,HR,HR Manager,Contractor,Day,Office,2025-02-25,10:11:00,18:11:00,8.0,10.0,80.84,False,0.0,,True,True,1.0,14.14,MGR398,Sydney,Low,3.59,3.2,
EMP1642,Employee 642,Sales,Sales Executive,Contractor,Night,Work From Home,2025-02-01,21:45:00,05:45:00,8.0,11.0,84.27,False,0.0,,False,True,0.0,8.25,MGR370,London,High,4.92,7.3,
EMP1111,Employee 111,HR,HR Executive,Full-time,Night,Hybrid,2025-02-08,20:35:00,04:35:00,8.0,9.0,91.41,False,1.0,,False,False,2.0,10.19,MGR351,London,Low,3.71,2.7,
EMP1255,Employee 255,Finance,Accountant,Full-time,Day,Hybrid,2025-02-28,10:53:00,18:53:00,8.0,10.0,75.39,False,0.0,,False,False,2.0,14.96,MGR232,London,Medium,4.69,8.9,
EMP1776,Employee 776,Consulting,Senior Consultant,Full-time,Rotational,Work From Home,2025-02-16,20:34:00,04:34:00,8.0,5.0,94.53,False,1.0,,False,False,1.0,14.77,MGR458,Bangalore,High,4.66,4.5,
EMP1733,Employee 733,Consulting,Senior Consultant,Part-time,Rotational,Work From Home,2025-02-17,20:28:00,04:28:00,8.0,8.0,85.35,False,0.0,,False,False,2.0,11.49,MGR372,New York,High,3.89,8.1,
EMP1725,Employee 725,Engineering,Software Engineer,Full-time,Night,Hybrid,2025-02-25,22:26:00,06:26:00,8.0,8.0,86.62,False,1.0,,False,False,1.0,14.28,MGR466,London,Low,3.99,8.4,
EMP1266,INVALID_NAME,HR,HR Manager,Part-time,Day,Hybrid,2025-02-06,08:23:00,16:23:00,8.0,13.0,90.58,False,0.0,,False,False,2.0,11.17,MGR285,Sydney,Medium,4.01,8.8,
EMP1252,Employee 252,Consulting,Senior Consultant,Contractor,Night,Office,2025-02-15,22:23:00,06:23:00,8.0,14.0,87.89,False,0.0,,True,False,1.0,9.19,MGR530,Bangalore,High,3.83,1.6,
EMP1263,Employee 263,Customer Support,Support Manager,Part-time,Night,Work From Home,2025-02-23,21:07:00,05:07:00,8.0,9.0,72.36,False,1.5,,False,False,0.0,10.9,MGR663,Bangalore,Medium,4.95,5.8,
EMP1938,Employee 938,Engineering,Software Engineer,Part-time,Night,Work From Home,2025-02-13,20:55:00,04:55:00,8.0,10.0,89.49,False,1.5,,False,False,2.0,10.26,MGR684,London,High,4.64,8.1,
EMP1336,Employee 336,HR,HR Executive,Full-time,Day,Office,2025-02-15,10:23:00,18:23:00,8.0,6.0,74.34,False,0.5,,False,False,1.0,9.25,MGR629,Bangalore,Low,4.19,6.0,
EMP1853,Employee 853,Customer Support,Support Specialist,Full-time,Rotational,Office,2025-02-04,22:55:00,06:55:00,8.0,6.0,82.22,False,0.0,,True,True,1.0,13.58,MGR640,Bangalore,High,3.53,8.0,
EMP1515,Employee 515,Finance,Accountant,Contractor,Night,Office,2025-02-05,20:16:00,04:16:00,8.0,9.0,85.96,False,0.0,,True,False,1.0,12.22,MGR663,New York,Medium,4.64,3.4,
EMP1310,Employee 310,Sales,Sales Manager,Contractor,Rotational,Work From Home,2025-02-14,21:37:00,05:37:00,8.0,14.0,74.8,False,0.0,,False,False,1.0,8.11,MGR316,New York,Low,4.97,8.0,
EMP1726,Employee 726,HR,HR Executive,Contractor,Rotational,Hybrid,2025-02-07,21:08:00,05:08:00,8.0,12.0,78.17,False,0.0,,False,False,2.0,14.27,MGR549,London,Low,4.48,10.0,
EMP1282,Employee 282,Consulting,Senior Consultant,Full-time,Night,Hybrid,2025-02-03,21:06:00,05:06:00,8.0,15.0,79.2,False,0.5,,False,True,2.0,9.94,MGR325,Bangalore,Low,4.14,3.9,
EMP1569,Employee 569,Sales,Sales Executive,Part-time,Day,Hybrid,2025-02-26,09:30:00,17:30:00,8.0,6.0,89.38,False,0.0,,False,True,1.0,14.44,MGR258,Sydney,Medium,4.42,5.4,
EMP1967,Employee 967,Sales,Sales Manager,Part-time,Night,Office,2025-02-01,21:44:00,05:44:00,8.0,7.0,75.09,False,0.0,,True,True,0.0,10.35,MGR540,Sydney,Medium,3.55,8.5,
EMP1037,Employee 037,Finance,Accountant,Part-time,Rotational,Office,2025-02-18,22:12:00,06:12:00,8.0,14.0,92.42,False,0.0,,True,True,2.0,10.87,MGR378,Sydney,Low,4.61,8.3,
EMP1219,Employee 219,Customer Support,Support Manager,Contractor,Night,Hybrid,2025-02-22,22:58:00,06:58:00,8.0,10.0,73.12,False,0.0,,False,True,0.0,14.54,MGR666,New York,High,3.87,3.3,
EMP1016,Employee 016,HR,HR Manager,Contractor,Night,Office,2025-02-06,99:99:99,06:12:00,8.0,10.0,76.96,False,0.0,,False,True,1.0,8.28,MGR628,Bangalore,High,3.87,2.7,
EMP1954,Employee 954,HR,HR Manager,Contractor,Night,Office,2025-02-11,20:25:00,04:25:00,8.0,11.0,73.2,False,0.0,,False,True,0.0,12.67,MGR631,Bangalore,Medium,4.67,3.2,
EMP1885,Employee 885,Sales,Sales Executive,Part-time,Rotational,Work From Home,2025-02-07,22:19:00,06:19:00,8.0,14.0,81.2,False,0.0,,True,True,2.0,13.67,MGR606,Bangalore,Medium,4.68,8.2,
EMP1327,Employee 327,Consulting,Senior Consultant,Contractor,Rotational,Office,2025-02-22,20:49:00,04:49:00,8.0,11.0,81.23,False,0.5,,False,True,1.0,10.13,MGR289,Bangalore,High,4.89,2.2,
EMP1174,Employee 174,Customer Support,Support Specialist,Part-time,Night,Hybrid,2025-02-08,22:28:00,06:28:00,8.0,14.0,73.0,False,0.0,,True,True,0.0,11.09,MGR472,New York,Medium,3.94,9.7,
EMP1241,Employee 241,Customer Support,Support Specialist,Part-time,Rotational,Office,2025-02-07,20:51:00,04:51:00,8.0,15.0,92.8,False,0.0,,True,False,0.0,14.14,MGR657,London,Low,4.28,3.6,
EMP1928,Employee 928,Customer Support,Support Manager,Part-time,Rotational,Work From Home,2025-02-22,21:06:00,05:06:00,8.0,5.0,70.85,False,0.0,,False,False,1.0,12.7,MGR687,London,High,4.8,6.8,
EMP1323,Employee 323,Finance,Financial Analyst,Part-time,Rotational,Work From Home,2025-02-28,22:54:00,06:54:00,8.0,14.0,80.47,False,0.0,,True,True,1.0,8.48,MGR521,New York,Low,3.86,2.4,
EMP1396,Employee 396,HR,HR Executive,Part-time,Night,Hybrid,2025-02-12,20:06:00,04:06:00,8.0,5.0,72.62,False,0.0,,False,False,2.0,10.85,MGR586,New York,Medium,3.94,5.8,
EMP1844,Employee 844,Finance,Accountant,Full-time,Day,Office,2025-02-13,08:29:00,16:29:00,8.0,15.0,88.05,False,0.5,,False,True,2.0,13.33,MGR660,New York,Medium,4.8,6.6,
EMP1881,Employee 881,HR,HR Manager,Contractor,Night,Office,2025-02-25,20:31:00,04:31:00,8.0,13.0,72.42,False,0.0,,True,False,0.0,12.96,MGR446,Bangalore,Low,3.78,5.3,
EMP1228,Employee 228,Consulting,Consultant,Part-time,Rotational,Work From Home,2025-02-24,22:15:00,06:15:00,8.0,6.0,90.03,False,0.0,,True,False,2.0,11.53,MGR412,Bangalore,High,4.36,6.5,
EMP1853,Employee 853,Customer Support,Support Specialist,Full-time,Rotational,Office,2025-02-09,21:00:00,05:00:00,8.0,5.0,82.72,False,0.0,,False,True,1.0,13.82,MGR640,Bangalore,High,3.53,8.0,
EMP1799,Employee 799,Customer Support,Support Specialist,Contractor,Night,Hybrid,2025-02-19,22:27:00,06:27:00,8.0,10.0,80.3,False,0.0,,False,False,1.0,14.02,MGR605,New York,Low,3.66,7.5,
EMP1414,Employee 414,Consulting,Consultant,Full-time,Rotational,Office,2025-02-24,22:28:00,06:28:00,8.0,10.0,88.43,False,0.0,,True,False,1.0,14.0,MGR349,New York,Medium,4.7,9.1,
EMP1021,Employee 021,Customer Support,Support Specialist,Part-time,Rotational,Work From Home,2025-02-21,21:18:00,05:18:00,8.0,11.0,91.38,False,0.0,,False,True,0.0,9.27,MGR290,Bangalore,Medium,4.81,1.3,
EMP1549,Employee 549,Finance,Accountant,Part-time,Rotational,Office,2025-02-21,21:48:00,05:48:00,8.0,11.0,81.21,False,0.0,,False,True,2.0,10.2,MGR627,New York,Low,4.96,2.5,
EMP1166,Employee 166,Engineering,DevOps Engineer,Contractor,Day,Hybrid,2025-02-25,10:28:00,18:28:00,8.0,15.0,73.09,False,0.0,,False,True,2.0,8.29,MGR534,London,Low,4.7,5.9,
EMP1096,Employee 096,Engineering,QA Analyst,Contractor,Day,Office,2025-02-21,08:05:00,16:05:00,8.0,14.0,76.94,False,0.0,,True,False,2.0,13.24,MGR693,Bangalore,Low,4.01,7.7,
EMP1359,Employee 359,Customer Support,Support Manager,Contractor,Night,Hybrid,2025-02-16,,,,,,True,,Paid Leave,,,,,MGR316,Sydney,Low,4.53,3.1,Flu
EMP1344,Employee 344,Sales,Sales Executive,Full-time,Night,Hybrid,2025-02-03,22:45:00,06:45:00,8.0,9.0,88.24,False,0.0,,True,True,2.0,14.26,MGR403,Bangalore,Low,4.12,3.2,
EMP1249,Employee 249,Engineering,DevOps Engineer,Contractor,Day,Work From Home,2025-02-01,08:05:00,16:05:00,8.0,10.0,90.55,False,0.5,,True,False,0.0,11.24,MGR368,New York,High,3.56,6.2,
EMP1802,Employee 802,Customer Support,Support Specialist,Full-time,Rotational,Office,2025-02-19,21:12:00,05:12:00,8.0,9.0,82.71,False,1.5,,False,False,1.0,14.8,MGR267,London,Medium,4.27,2.1,
EMP1938,Employee 938,Engineering,Software Engineer,Part-time,Night,Work From Home,2025-02-28,20:02:00,04:02:00,8.0,14.0,73.85,False,0.0,,True,False,1.0,10.24,MGR684,London,High,4.64,8.1,
EMP1912,INVALID_NAME,Engineering,DevOps Engineer,Part-time,Rotational,Work From Home,2025-02-17,99:99:99,04:57:00,8.0,12.0,89.7,False,0.0,,False,False,1.0,10.43,MGR244,Bangalore,Medium,3.69,8.8,
EMP1823,Employee 823,Engineering,QA Analyst,Full-time,Rotational,Hybrid,2025-02-04,22:42:00,06:42:00,8.0,10.0,89.62,False,0.0,,False,True,0.0,14.22,MGR325,London,Medium,4.86,3.0,
EMP1744,INVALID_NAME,Engineering,Software Engineer,Full-time,Day,,2025-02-01,08:04:00,16:04:00,8.0,15.0,80.7,False,0.0,,,False,1.0,10.8,MGR663,Bangalore,Medium,4.87,8.4,
EMP1737,Employee 737,Finance,Accountant,Contractor,Day,Work From Home,2025-02-05,09:55:00,17:55:00,8.0,14.0,76.83,False,0.0,,False,True,0.0,12.92,MGR467,London,Medium,3.96,7.4,
EMP1275,Employee 275,Consulting,Consultant,Part-time,Day,Office,2025-02-16,99:99:99,,,,,True,,Paid Leave,,,,,MGR556,Bangalore,Medium,3.77,6.7,Family Emergency
EMP1112,Employee 112,Consulting,Consultant,Part-time,Night,Office,2025-02-25,20:14:00,04:14:00,8.0,9.0,85.25,False,0.5,,True,False,1.0,10.93,MGR274,Bangalore,Low,4.0,4.9,
EMP1615,Employee 615,Consulting,Consultant,Contractor,Night,Work From Home,2025-02-27,20:23:00,04:23:00,8.0,12.0,84.35,False,0.0,,True,False,0.0,13.03,MGR207,New York,Medium,4.07,7.3,
EMP1607,Employee 607,Customer Support,Support Manager,Contractor,Rotational,Hybrid,2025-02-21,21:26:00,05:26:00,8.0,10.0,84.8,False,0.0,,False,False,0.0,11.51,MGR521,Sydney,High,4.2,1.1,
EMP1278,Employee 278,Customer Support,Support Specialist,Part-time,Rotational,Work From Home,2025-02-09,21:17:00,05:17:00,8.0,9.0,81.03,False,1.0,,False,True,0.0,12.63,MGR369,Bangalore,Medium,3.7,5.1,
EMP1752,Employee 752,HR,HR Executive,Contractor,Rotational,Hybrid,2025-02-10,22:45:00,06:45:00,8.0,5.0,73.04,False,0.0,,False,True,0.0,12.64,MGR366,New York,Medium,4.4,1.5,
EMP1764,Employee 764,Sales,Sales Manager,Contractor,Rotational,Office,2025-02-24,20:53:00,04:53:00,8.0,6.0,78.66,False,1.0,,True,True,1.0,13.36,MGR470,Bangalore,Medium,4.34,7.2,
EMP1402,Employee 402,Finance,Financial Analyst,Part-time,Day,Work From Home,2025-02-09,08:46:00,16:46:00,8.0,10.0,80.87,False,0.5,,True,False,1.0,9.04,MGR342,Bangalore,Medium,3.74,6.7,
EMP1447,Employee 447,Consulting,Senior Consultant,Part-time,Night,Work From Home,2025-02-13,21:43:00,05:43:00,8.0,8.0,70.94,False,0.5,,True,True,0.0,14.65,MGR512,Sydney,Medium,3.81,5.0,
EMP1070,Employee 070,Customer Support,Support Manager,Full-time,Day,Work From Home,2025-02-05,09:44:00,17:44:00,8.0,14.0,83.89,False,0.0,,True,True,1.0,10.9,MGR613,New York,Low,4.71,2.5,
EMP1377,Employee 377,Consulting,Senior Consultant,Part-time,Day,Office,2025-02-28,09:30:00,17:30:00,8.0,10.0,74.35,False,0.0,,False,True,2.0,12.68,MGR288,New York,Medium,4.27,8.4,
EMP1531,Employee 531,Customer Support,Support Specialist,Contractor,Night,Office,2025-02-13,21:38:00,05:38:00,8.0,14.0,82.85,False,0.0,,False,False,0.0,9.25,MGR362,New York,Low,3.79,7.1,
EMP1684,Employee 684,Sales,Sales Executive,Full-time,Night,Work From Home,2025-02-15,20:08:00,04:08:00,8.0,6.0,77.9,False,0.0,,True,False,1.0,14.88,MGR239,London,Medium,4.88,7.7,
EMP1747,Employee 747,Consulting,Senior Consultant,Full-time,Day,Hybrid,2025-02-04,09:12:00,17:12:00,8.0,8.0,72.91,False,0.0,,False,True,1.0,12.99,MGR278,New York,High,4.5,1.5,
EMP1172,Employee 172,Consulting,Consultant,Full-time,Night,Work From Home,2025-02-16,22:12:00,06:12:00,8.0,11.0,92.37,False,0.0,,False,True,2.0,14.3,MGR473,New York,High,4.46,7.8,
EMP1933,Employee 933,Customer Support,Support Specialist,Part-time,Rotational,Office,2025-02-23,22:36:00,06:36:00,8.0,14.0,77.16,False,0.0,,True,False,2.0,11.79,MGR551,Bangalore,Low,3.61,3.7,
EMP1886,Employee 886,Engineering,Software Engineer,Part-time,Rotational,Office,2025-02-22,20:43:00,04:43:00,8.0,8.0,74.55,False,0.5,,False,True,2.0,11.94,MGR467,New York,Low,3.71,7.6,
